Generations,Fitness,Evaluations
5,32.66956010556104,549
5,42.69977405517502,549
5,35.868147137146444,549
5,22.220520781913944,549
5,41.35870535228172,549
5,32.08586345966266,549
5,33.03696523693169,549
5,53.220278389541015,549
5,33.70383711480636,549
5,42.879138392745475,549
5,62.58717817065986,549
5,26.90293186732397,549
5,40.98321575466123,549
5,34.365960695318705,549
5,36.67560671176517,549
5,34.29794505151252,549
5,21.99185414947224,549
5,27.43893216222171,549
5,32.73607572992794,549
5,26.73667278872164,549
5,26.161309079205054,549
5,21.99185414947224,549
5,33.27883813557969,549
5,27.17599795584838,549
5,33.3773657975451,549
5,59.49507799725624,549
5,45.6706740523337,549
6,40.98627370676245,637
6,17.745487707698302,637
6,36.27137092561663,637
6,21.99185414947224,637
6,22.65510392322301,637
6,39.03622056016115,637
6,30.28694359623063,637
6,39.19102977877317,637
6,21.99185414947224,637
6,21.99185414947224,637
6,25.471533534600937,637
6,23.42325248219528,637
6,33.03696523693169,637
6,21.99185414947224,637
6,29.25669281036739,637
6,30.028923644327737,637
6,27.43893216222171,637
6,37.21240006185634,637
6,44.72299001194131,637
6,29.757787011480872,637
6,27.362410866093626,637
6,31.640316390573936,637
6,32.66956010556104,637
6,33.03696523693169,637
6,21.99185414947224,637
6,26.161309079205054,637
6,33.03696523693169,637
6,21.99185414947224,637
6,23.03390773337575,637
6,33.27883813557969,637
6,24.52954202048781,637
6,28.74295265201404,637
6,20.390785226261073,637
6,28.3377417119328,637
6,22.523901811206652,637
6,31.859034760054634,637
6,40.62714383097132,637
6,27.081291990814755,637
6,33.91540508487787,637
6,21.11341430152607,637
6,38.66055266832923,637
6,20.23085106512739,637
6,19.344835128255212,637
6,44.120006079750986,637
6,27.17599795584838,637
6,33.03696523693169,637
6,21.99185414947224,637
6,26.852348483665253,637
6,22.75003928980545,637
6,31.83686552347858,637
6,22.578485762036394,637
6,28.094895012430968,637
6,22.44921454209797,637
6,26.44557147469824,637
6,40.59165804234323,637
6,34.179224191789096,637
6,34.16306231651305,637
6,33.750793688996986,637
6,21.99185414947224,637
6,21.99185414947224,637
6,22.44921454209797,637
6,36.36803270556819,637
6,39.385743815136266,637
6,39.01379097753886,637
6,26.815777063177475,637
6,35.989150709095824,637
6,30.142960108860166,637
6,44.593111040966654,637
6,37.59785431223019,637
6,32.66956010556104,637
6,32.73607572992794,637
6,26.90293186732397,637
6,28.69991197680254,637
6,33.03696523693169,637
6,21.99185414947224,637
6,31.82672930081919,637
6,33.03696523693169,637
6,21.99185414947224,637
6,31.424662253818703,637
6,48.03607114463556,637
6,27.43893216222171,637
6,33.03696523693169,637
6,35.508806870707964,637
6,46.62923988917623,637
6,34.905057044473736,637
6,29.07523703475963,637
6,22.295560971382514,637
6,32.046303058163176,637
6,26.113658520766712,637
6,40.62714383097132,637
6,35.804858023940675,637
6,33.03696523693169,637
6,33.03696523693169,637
6,40.98321575466123,637
6,45.89874661574313,637
6,30.27406941896939,637
6,23.03390773337575,637
6,21.99185414947224,637
6,33.03696523693169,637
6,32.162415789347335,637
7,36.39855099825591,729
7,21.99185414947224,729
7,33.88682434824636,729
7,21.99185414947224,729
7,21.99185414947224,729
7,21.99185414947224,729
7,21.99185414947224,729
7,20.23085106512739,729
7,13.397485909627717,729
7,28.825219304971913,729
7,17.075156589511273,729
7,21.061116344448102,729
7,34.578654858628624,729
7,14.190107585361096,729
7,21.99185414947224,729
7,17.745487707698302,729
7,19.51406688096916,729
7,25.593831692822775,729
7,22.906441777841305,729
7,20.730874334891418,729
7,29.17504235073649,729
7,22.73675438285391,729
7,23.753193327394378,729
7,24.37344413042957,729
7,25.903008843883228,729
7,27.394911114480266,729
7,21.99185414947224,729
7,41.66034854993371,729
7,33.32399286861706,729
7,18.172288528078226,729
7,30.142960108860166,729
7,21.99185414947224,729
7,22.695257476092333,729
7,34.14944323141289,729
7,34.99695524613175,729
7,24.437643818829812,729
7,33.750793688996986,729
7,33.03696523693169,729
7,23.03390773337575,729
7,21.99185414947224,729
7,19.88178698949818,729
7,29.765691047130282,729
7,25.337969200148365,729
7,28.91674002525082,729
7,27.14705043543246,729
7,23.587756366053824,729
7,22.295560971382514,729
7,22.523901811206652,729
7,26.932429023895562,729
7,32.171731655191806,729
7,31.424662253818703,729
7,21.99185414947224,729
7,21.11341430152607,729
7,22.523901811206652,729
7,21.99185414947224,729
7,21.99185414947224,729
7,22.650518489672223,729
7,20.7741744699646,729
7,22.578485762036394,729
7,21.99185414947224,729
7,20.71089142567574,729
7,25.73450825882513,729
7,37.33737666567957,729
7,20.105874461304154,729
7,22.44921454209797,729
7,22.121125369410663,729
7,23.58993964906584,729
7,22.58335212293489,729
7,22.965892089569543,729
7,25.471533534600937,729
7,30.028923644327737,729
7,27.17599795584838,729
7,13.807567618726443,729
7,34.29794505151252,729
7,21.99185414947224,729
7,21.99185414947224,729
7,21.061116344448102,729
7,17.075156589511273,729
7,23.04071251556062,729
7,22.906441777841305,729
7,21.11341430152607,729
7,22.44921454209797,729
7,22.523901811206652,729
7,21.99185414947224,729
7,33.03696523693169,729
7,19.344835128255212,729
7,31.779875822712683,729
7,22.37439411610689,729
7,21.99185414947224,729
7,21.99185414947224,729
7,14.892972923670106,729
7,24.682713269712487,729
7,21.99185414947224,729
7,17.745487707698302,729
7,43.313258681641294,729
7,21.99185414947224,729
7,26.597256221364965,729
7,22.570595883955654,729
7,17.745487707698302,729
7,21.99185414947224,729
8,20.7741744699646,809
8,17.075156589511273,809
8,19.552943858014352,809
8,17.537378977939163,809
8,17.745487707698302,809
8,25.903008843883228,809
8,21.11341430152607,809
8,13.807567618726443,809
8,21.36482316635839,809
8,20.47046764805431,809
8,21.718890249557028,809
8,13.670449809542932,809
8,24.52954202048781,809
8,17.65358950604032,809
8,24.682713269712487,809
8,21.99185414947224,809
8,38.504122670431954,809
8,21.36482316635839,809
8,13.303068878050288,809
8,17.839904739275738,809
8,16.80271899013421,809
8,20.730874334891418,809
8,22.965892089569543,809
8,21.99185414947224,809
8,21.11341430152607,809
8,14.190107585361096,809
8,22.121125369410663,809
8,13.807567618726443,809
8,30.46125115472468,809
8,14.002833598345427,809
8,25.490977961018018,809
8,13.576032777965503,809
8,22.906441777841305,809
8,17.075156589511273,809
8,20.22327497620138,809
8,23.889704542681528,809
8,19.88178698949818,809
8,22.695257476092333,809
8,17.3694982712099,809
8,21.11341430152607,809
8,16.02714750049175,809
8,16.61131313087666,809
8,25.041971040006487,809
8,19.85632488730706,809
8,21.99185414947224,809
8,21.99185414947224,809
8,15.771412771616278,809
8,21.11341430152607,809
8,21.99185414947224,809
8,21.99185414947224,809
8,18.25308706638834,809
8,13.29996826003641,809
8,22.523901811206652,809
8,19.51406688096916,809
8,13.807567618726443,809
8,21.99185414947224,809
8,21.99185414947224,809
8,21.99185414947224,809
8,22.24110581233883,809
8,21.32152303128521,809
8,23.72344746224109,809
8,28.03409773436144,809
8,22.05986979327843,809
8,21.704062997919863,809
8,21.99185414947224,809
8,22.44921454209797,809
8,22.58335212293489,809
8,20.23085106512739,809
8,19.007127599974886,809
8,18.96229516162056,809
8,15.771412771616278,809
8,17.293848680132058,809
8,24.659431073371834,809
8,19.85632488730706,809
8,21.99185414947224,809
8,21.99185414947224,809
8,22.42332945875453,809
8,25.471533534600937,809
8,19.51406688096916,809
8,17.075156589511273,809
8,12.823504243395496,809
8,27.658737847156722,809
8,21.99185414947224,809
8,21.99185414947224,809
8,17.745487707698302,809
8,18.172288528078226,809
8,20.730874334891418,809
8,14.190107585361096,809
8,19.344835128255212,809
8,21.99185414947224,809
8,15.813447666688935,809
8,21.11341430152607,809
8,18.172288528078226,809
8,12.970685089247793,809
8,13.807567618726443,809
8,21.99185414947224,809
8,21.11341430152607,809
8,20.730874334891418,809
8,21.11341430152607,809
8,15.068547433307268,809
9,15.068547433307268,901
9,18.113207816227323,901
9,19.97142727359489,901
9,17.79572667376261,901
9,20.589633953232365,901
9,19.93064994651231,901
9,18.172288528078226,901
9,12.967584471233922,901
9,13.29996826003641,901
9,21.99185414947224,901
9,19.42449135616871,901
9,14.647403218690568,901
9,12.970685089247793,901
9,13.670449809542932,901
9,16.42386652383655,901
9,13.954885244263155,901
9,13.71504244679304,901
9,24.4735284442443,901
9,20.398228093974815,901
9,18.555090946826994,901
9,19.742733513410865,901
9,22.37439411610689,901
9,21.99185414947224,901
9,14.002833598345427,901
9,33.4380690283319,901
9,17.581639831684434,901
9,19.51406688096916,901
9,13.332502480158395,901
9,13.807567618726443,901
9,13.807567618726443,901
9,13.124393750399248,901
9,21.99185414947224,901
9,21.11341430152607,901
9,13.670449809542932,901
9,20.730874334891418,901
9,22.37439411610689,901
9,21.11341430152607,901
9,14.935259129539206,901
9,12.823504243395496,901
9,17.745487707698302,901
9,17.839904739275738,901
9,21.36482316635839,901
9,13.889218078357343,901
9,12.741853783764602,901
9,13.576032777965503,901
9,15.771412771616278,901
9,13.124393750399248,901
9,21.020633524281457,901
9,15.05313329934698,901
9,22.480460025678646,901
9,15.068547433307268,901
9,18.490387941079966,901
9,21.32152303128521,901
9,22.37439411610689,901
9,15.813447666688935,901
9,19.007127599974886,901
9,14.190107585361096,901
9,17.293848680132058,901
9,20.304073514511494,901
9,13.397485909627717,901
9,14.002833598345427,901
9,12.823504243395496,901
9,20.730874334891418,901
9,13.414152939789288,901
9,13.303068878050288,901
9,17.075156589511273,901
9,18.172288528078226,901
9,12.823504243395496,901
9,12.038988445455585,901
9,21.355832049660915,901
9,13.670449809542932,901
9,21.11341430152607,901
9,15.771412771616278,901
9,17.042622369389292,901
9,17.293848680132058,901
9,16.02714750049175,901
9,21.418000742553275,901
9,13.124393750399248,901
9,14.510432957035453,901
9,15.068547433307268,901
9,16.911308713497405,901
9,15.068547433307268,901
9,20.730874334891418,901
9,13.29996826003641,901
9,21.11341430152607,901
9,20.730874334891418,901
9,19.344835128255212,901
9,15.068547433307268,901
9,15.143558705313312,901
9,15.801972343862085,901
9,14.053072564409723,901
9,19.97142727359489,901
9,41.52396251671137,901
9,12.038988445455585,901
9,17.745487707698302,901
9,16.13238787194718,901
9,20.01516624644224,901
9,19.51406688096916,901
9,17.745487707698302,901
9,16.453948320871675,901
10,12.038988445455585,991
10,12.741853783764602,991
10,13.807567618726443,991
10,13.332502480158395,991
10,13.303068878050288,991
10,11.706604656653097,991
10,13.124393750399248,991
10,12.823504243395496,991
10,12.038988445455585,991
10,12.038988445455585,991
10,9.863205057391154,991
10,20.730874334891418,991
10,11.15482723244993,991
10,19.695362755665805,991
10,12.823504243395496,991
10,13.807567618726443,991
10,17.293848680132058,991
10,12.284493391138872,991
10,16.911308713497405,991
10,13.124393750399248,991
10,12.421528412090238,991
10,12.741853783764602,991
10,13.807567618726443,991
10,15.813447666688935,991
10,17.16957362108871,991
10,30.996293640530688,991
10,12.967584471233922,991
10,14.892972923670106,991
10,19.67053776659114,991
10,13.124393750399248,991
10,17.839904739275738,991
10,13.29996826003641,991
10,13.869545294577366,991
10,14.190107585361096,991
10,14.190107585361096,991
10,13.29996826003641,991
10,14.190107585361096,991
10,13.332502480158395,991
10,13.332502480158395,991
10,17.581639831684434,991
10,14.252085261212011,991
10,14.373391326045569,991
10,12.741853783764602,991
10,14.440693367004288,991
10,12.967584471233922,991
10,13.670449809542932,991
10,12.284493391138872,991
10,15.78164255480847,991
10,13.954885244263155,991
10,13.954885244263155,991
10,12.90570165977847,991
10,17.47252380778309,991
10,13.807567618726443,991
10,13.670449809542932,991
10,13.62618895579766,991
10,24.144365729990398,991
10,15.068547433307268,991
10,15.64452474562495,991
10,13.25768205416731,991
10,13.75732865266214,991
10,15.45108739994192,991
10,13.572345277628502,991
10,12.120638905086485,991
10,14.565752759059668,991
10,13.303068878050288,991
10,14.053072564409723,991
10,17.26007938275994,991
10,16.617796196885543,991
10,13.332502480158395,991
10,15.813447666688935,991
10,16.184512310496736,991
10,12.44096427676085,991
10,14.127810202168662,991
10,13.224560951722209,991
10,12.038988445455585,991
10,13.889218078357343,991
10,15.068547433307268,991
10,13.576032777965503,991
10,15.143558705313312,991
10,15.771412771616278,991
10,15.068547433307268,991
10,19.97142727359489,991
10,13.807567618726443,991
10,14.935259129539206,991
10,14.510432957035453,991
10,14.002833598345427,991
10,15.22729846638188,991
10,16.56615835274838,991
10,27.22304324437969,991
10,18.172288528078226,991
10,11.706604656653097,991
10,15.498448871701063,991
10,11.202105915976942,991
10,15.071648051321139,991
10,13.303068878050288,991
10,16.121564532069186,991
10,19.97142727359489,991
10,15.068547433307268,991
10,13.670449809542932,991
10,13.954885244263155,991
11,12.120638905086485,1081
11,9.863205057391154,1081
11,12.421528412090238,1081
11,13.807567618726443,1081
11,12.741853783764602,1081
11,13.166679956268348,1081
11,12.967584471233922,1081
11,13.29996826003641,1081
11,13.224560951722209,1081
11,12.038988445455585,1081
11,13.29996826003641,1081
11,9.863205057391154,1081
11,12.823504243395496,1081
11,13.303068878050288,1081
11,12.842020985087556,1081
11,13.350124437868574,1081
11,12.44096427676085,1081
11,12.741853783764602,1081
11,9.480665090756501,1081
11,13.124393750399248,1081
11,14.477898736913476,1081
11,14.460193990971158,1081
11,12.741853783764602,1081
11,12.875142087532664,1081
11,13.670449809542932,1081
11,12.823504243395496,1081
11,13.332502480158395,1081
11,12.284493391138872,1081
11,12.038988445455585,1081
11,13.124393750399248,1081
11,10.566070395700164,1081
11,12.038988445455585,1081
11,11.249244264027366,1081
11,15.525907825932999,1081
11,11.612187625075661,1081
11,15.876059586385905,1081
11,12.421528412090238,1081
11,14.002833598345427,1081
11,13.124393750399248,1081
11,12.604812152774718,1081
11,14.323395889129158,1081
11,13.124393750399248,1081
11,11.612187625075661,1081
11,12.667033357773517,1081
11,15.068547433307268,1081
11,11.15482723244993,1081
11,12.629637141849377,1081
11,14.460193990971158,1081
11,13.350124437868574,1081
11,12.842020985087556,1081
11,15.430907700054282,1081
11,13.350124437868574,1081
11,12.311365463047677,1081
11,13.682508226671063,1081
11,9.863205057391154,1081
11,13.954885244263155,1081
11,13.29996826003641,1081
11,13.670449809542932,1081
11,13.124393750399248,1081
11,9.863205057391154,1081
11,12.823504243395496,1081
11,12.741853783764602,1081
11,13.124393750399248,1081
11,9.863205057391154,1081
11,12.967584471233922,1081
11,12.967584471233922,1081
11,11.581628052829855,1081
11,13.124393750399248,1081
11,13.380766798346519,1081
11,12.284493391138872,1081
11,9.863205057391154,1081
11,9.863205057391154,1081
11,13.332502480158395,1081
11,12.823504243395496,1081
11,13.807567618726443,1081
11,12.79717358578881,1081
11,12.038988445455585,1081
11,12.741853783764602,1081
11,14.398216315120235,1081
11,12.667033357773517,1081
11,11.202105915976942,1081
11,13.572345277628502,1081
11,12.120638905086485,1081
11,12.741853783764602,1081
11,13.807567618726443,1081
11,12.741853783764602,1081
11,11.964168019464507,1081
11,11.023430788325895,1081
11,11.475069815892157,1081
11,13.299381377713287,1081
11,12.038988445455585,1081
11,13.572345277628502,1081
11,13.031612973154642,1081
11,13.124393750399248,1081
11,13.124393750399248,1081
11,13.332502480158395,1081
11,12.421528412090238,1081
11,12.823504243395496,1081
11,12.2365450370566,1081
11,13.83897911229304,1081
12,11.15482723244993,1169
12,12.741853783764602,1169
12,11.581628052829855,1169
12,10.566070395700164,1169
12,12.038988445455585,1169
12,12.741853783764602,1169
12,11.612187625075661,1169
12,11.15482723244993,1169
12,9.863205057391154,1169
12,13.124393750399248,1169
12,13.75732865266214,1169
12,9.756729608685601,1169
12,13.332502480158395,1169
12,12.741853783764602,1169
12,13.124393750399248,1169
12,11.854005070421946,1169
12,12.741853783764602,1169
12,13.29996826003641,1169
12,11.612187625075661,1169
12,12.038988445455585,1169
12,12.038988445455585,1169
12,12.038988445455585,1169
12,12.038988445455585,1169
12,11.612187625075661,1169
12,10.566070395700164,1169
12,11.475069815892157,1169
12,9.863205057391154,1169
12,12.604812152774718,1169
12,13.303068878050288,1169
12,10.340001314687504,1169
12,12.421528412090238,1169
12,9.863205057391154,1169
12,11.581628052829855,1169
12,12.69390542968233,1169
12,11.964168019464507,1169
12,9.480665090756501,1169
12,10.566070395700164,1169
12,9.863205057391154,1169
12,9.863205057391154,1169
12,9.863205057391154,1169
12,12.421528412090238,1169
12,12.44096427676085,1169
12,9.863205057391154,1169
12,9.863205057391154,1169
12,9.480665090756501,1169
12,11.85760978252681,1169
12,11.612187625075661,1169
12,12.967584471233922,1169
